date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:04	294086/294086	---MCZ	200	added ('OK')	text/html	etag:cacheable:906f06ec822f791a1d8e492fb7842fd3	https://goviva.vn/collections/our-best-sellers/products/9lives-reserve-sauvignon-blanc	D:/New%20folder%20(2)/wine/goviva.vn/collections/our-best-sellers/products/9lives-reserve-sauvignon-blanc.html	(from https://goviva.vn/)
11:26:06	1053387/1053387	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:10:32%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-007-limited-edition-2011-magnum.png?v=1631955804	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-007-limited-edition-2011-magnum5d98.png	(from https://goviva.vn/)
11:26:09	296584/296584	---MCZ	200	added ('OK')	text/html	etag:cacheable:6fac58a82383dd7a04245f73bf4aacc0	https://goviva.vn/collections/our-best-sellers/products/1865-selected-vineyards-sauvignon-blanc	D:/New%20folder%20(2)/wine/goviva.vn/collections/our-best-sellers/products/1865-selected-vineyards-sauvignon-blanc.html	(from https://goviva.vn/)
11:26:09	225122/225122	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2006:29:52%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-Rose-LimitedEdition_withbox_370x480.png?v=1604042039	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-Rose-LimitedEdition_withbox_370x48088b8.png	(from https://goviva.vn/)
11:26:22	208426/208426	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2002:40:38%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/ChampagneBollinger-Rose.png?v=1604041111	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/ChampagneBollinger-Rose9b29.png	(from https://goviva.vn/)
11:26:23	105012/105012	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2007:53:59%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-selected-vineyards-sauvignon-blanc-01-02_370x480.png?v=1593152199	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-selected-vineyards-sauvignon-blanc-01-02_370x480fbe4.png	(from https://goviva.vn/)
11:26:26	101316/101316	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2007:59:40%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-selected-vineyards-sauvignon-blanc_370x480.png?v=1593152199	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-selected-vineyards-sauvignon-blanc_370x480fbe4.png	(from https://goviva.vn/)
11:26:28	296475/296475	---MCZ	200	added ('OK')	text/html	etag:cacheable:a33a9123c50c73a35395913333eee3d4	https://goviva.vn/collections/our-best-sellers/products/1865-selected-vineyards-cabernet-sauvignon-2017	D:/New%20folder%20(2)/wine/goviva.vn/collections/our-best-sellers/products/1865-selected-vineyards-cabernet-sauvignon-2017.html	(from https://goviva.vn/)
11:26:37	75605/75605	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2001:38:56%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-selected-vineyards-cabernet-sauvignon-1-01_370x480.png?v=1593152083	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-selected-vineyards-cabernet-sauvignon-1-01_370x4803fd3.png	(from https://goviva.vn/)
11:26:38	70999/70999	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Oct%202021%2002:59:27%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-selected-vineyards-cabernet-sauvignon_370x480.png?v=1593152083	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-selected-vineyards-cabernet-sauvignon_370x4803fd3.png	(from https://goviva.vn/)
11:26:44	302329/302329	---MCZ	200	added ('OK')	text/html	etag:cacheable:a508b0b75a6f247da95a0c2d4ed97a32	https://goviva.vn/collections/our-best-sellers/products/bollinger-special-cuvee	D:/New%20folder%20(2)/wine/goviva.vn/collections/our-best-sellers/products/bollinger-special-cuvee.html	(from https://goviva.vn/)
11:26:45	4454/4454	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Oct%202021%2008:39:55%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/files/red-wine-category_96x96.png?v=1592361029	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/files/red-wine-category_96x963b51.png	(from https://goviva.vn/)
11:26:46	3724/3724	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2007:53:59%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/files/white-wine-category_96x96.png?v=1592361069	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/files/white-wine-category_96x969209.png	(from https://goviva.vn/)
11:26:47	3916/3916	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Oct%202021%2015:27:39%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/files/Rose-category_96x96.png?v=1592361097	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/files/Rose-category_96x964a14.png	(from https://goviva.vn/)
11:26:48	3886/3886	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Oct%202021%2012:17:21%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/files/sparkling-wine-category_96x96.png?v=1592361140	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/files/sparkling-wine-category_96x96ec2d.png	(from https://goviva.vn/)
11:26:57	536845/536845	---MCZ	200	added ('OK')	text/html	etag:cacheable:ecf20865bfc8ec202672dacbe6d59f0e	https://goviva.vn/collections/red-wine/products/gato-negro	D:/New%20folder%20(2)/wine/goviva.vn/collections/red-wine/products/gato-negro.html	(from https://goviva.vn/)
11:27:04	213282/213282	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2006:57:14%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-selected-vineyards-cabernet-sauvignon-1-01.png?v=1593152083	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-selected-vineyards-cabernet-sauvignon-1-013fd3.png	(from https://goviva.vn/)
11:27:05	536311/536311	---MCZ	200	added ('OK')	text/html	etag:cacheable:8452f40f3e01a48f19c0e9a5fbdf2aae	https://goviva.vn/collections/red-wine/products/9lives-vina-san-pedro	D:/New%20folder%20(2)/wine/goviva.vn/collections/red-wine/products/9lives-vina-san-pedro.html	(from https://goviva.vn/)
11:27:10	546180/546180	---MCZ	200	added ('OK')	text/html	etag:cacheable:412a3cd9df3a435e79ce08bf612cff2c	https://goviva.vn/collections/red-wine/products/torbreck-old-vines-2017	D:/New%20folder%20(2)/wine/goviva.vn/collections/red-wine/products/torbreck-old-vines-2017.html	(from https://goviva.vn/)
11:27:10	360240/360240	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Oct%202021%2023:19:28%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-selected-vineyards-sauvignon-blanc-01-02.png?v=1593152199	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-selected-vineyards-sauvignon-blanc-01-02fbe4.png	(from https://goviva.vn/)
11:27:16	542011/542011	---MCZ	200	added ('OK')	text/html	etag:cacheable:caa52572ee3055e3b65d3af8defe2e6f	https://goviva.vn/collections/red-wine/products/catena-malbec	D:/New%20folder%20(2)/wine/goviva.vn/collections/red-wine/products/catena-malbec.html	(from https://goviva.vn/)
11:27:22	532235/532235	---MCZ	200	added ('OK')	text/html	etag:cacheable:0e143e1882969283346b399f1abe3ad1	https://goviva.vn/collections/red-wine/products/batiste-de-vignac-bordeaux	D:/New%20folder%20(2)/wine/goviva.vn/collections/red-wine/products/batiste-de-vignac-bordeaux.html	(from https://goviva.vn/)
11:27:24	76871/76871	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2011:06:24%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/catena-malbec-01_370x480.png?v=1599633643	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/catena-malbec-01_370x4800e03.png	(from https://goviva.vn/)
11:27:35	74078/74078	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2006:29:52%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/BatistedeVignac-Bordeaux_370x480.png?v=1605108789	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/BatistedeVignac-Bordeaux_370x48050d1.png	(from https://goviva.vn/)
11:27:44	542226/542226	---MCZ	200	added ('OK')	text/html	etag:cacheable:c84caacdb16dc4f07338735ad5fd3b95	https://goviva.vn/collections/red-wine/products/decoy-sonoma-country-cabernet-sauvignon	D:/New%20folder%20(2)/wine/goviva.vn/collections/red-wine/products/decoy-sonoma-country-cabernet-sauvignon.html	(from https://goviva.vn/)
11:27:56	191553/191553	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:14:42%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/BatistedeVignac-Bordeaux.png?v=1605108789	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/BatistedeVignac-Bordeaux50d1.png	(from https://goviva.vn/)
11:27:56	76725/76725	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Oct%202021%2002:59:27%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/decoy-sonoma-county-cabernet-sauvignon_370x480.png?v=1593556323	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/decoy-sonoma-county-cabernet-sauvignon_370x480ae27.png	(from https://goviva.vn/)
11:28:05	543995/543995	---MCZ	200	added ('OK')	text/html	etag:cacheable:97e1c9f682014712bb28db370f5c6ae0	https://goviva.vn/collections/red-wine/products/duckhorn-vineyards-napa-valley-merlot	D:/New%20folder%20(2)/wine/goviva.vn/collections/red-wine/products/duckhorn-vineyards-napa-valley-merlot.html	(from https://goviva.vn/)
11:28:20	87249/87249	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2007:53:59%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Duckhorn-Napa-Valley-Merlot-03_370x480.png?v=1593552359	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Duckhorn-Napa-Valley-Merlot-03_370x480eff1.png	(from https://goviva.vn/)
11:28:27	193126/193126	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:15:12%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/decoy-sonoma-county-cabernet-sauvignon.png?v=1593556323	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/decoy-sonoma-county-cabernet-sauvignonae27.png	(from https://goviva.vn/)
11:28:36	705774/705774	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2007:53:59%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/files/Picture1_0d938122-7bb0-4524-b212-69ea3c7181ec_570x561.png?v=1634135992	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/files/Picture1_0d938122-7bb0-4524-b212-69ea3c7181ec_570x561d4d4.png	(from https://goviva.vn/)
11:28:36	542230/542230	---MCZ	200	added ('OK')	text/html	etag:cacheable:6092cee142ec3f0502fea6dfad4553fe	https://goviva.vn/collections/red-wine/products/saint-estephe-famille-jm-cazes	D:/New%20folder%20(2)/wine/goviva.vn/collections/red-wine/products/saint-estephe-famille-jm-cazes.html	(from https://goviva.vn/)
11:28:46	58637/58637	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Oct%202021%2015:27:39%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Famille-JM-Cazes-Saint-Estephe_370x480.png?v=1591886170	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Famille-JM-Cazes-Saint-Estephe_370x480dd3d.png	(from https://goviva.vn/)
11:28:48	10957/10957	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Sep%202021%2014:25:25%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/files/9lives-logo_160x160@2x.png?v=1591853901	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/files/9lives-logo_160x160@2x73ec.png	(from https://goviva.vn/)
11:28:49	2558/2558	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2012:47:49%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/files/1865-logo_160x160@2x.png?v=1591853923	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/files/1865-logo_160x160@2x5fbd.png	(from https://goviva.vn/)
11:28:50	3509/3509	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Sep%202021%2014:25:27%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/files/bollinger-logo_160x160@2x.png?v=1591853934	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/files/bollinger-logo_160x160@2x7568.png	(from https://goviva.vn/)
11:28:50	2857/2857	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Oct%202021%2012:17:21%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/files/gatonegro-logo_160x160@2x.png?v=1591853951	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/files/gatonegro-logo_160x160@2x61d0.png	(from https://goviva.vn/)
11:28:57	262848/262848	---MCZ	200	added ('OK')	text/html	etag:cacheable:03a80ff4455478625502a38660f9683b	https://goviva.vn/collections/paul-jaboulet-aine	D:/New%20folder%20(2)/wine/goviva.vn/collections/paul-jaboulet-aine.html	(from https://goviva.vn/)
11:28:58	5185/5185	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2020:50:18%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/files/pja-logo_160x160@2x.png?v=1591853961	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/files/pja-logo_160x160@2x80da.png	(from https://goviva.vn/)
11:28:59	0/0	---MCZ	404	error ('Not%20Found')	image/png	etag:cacheable:29253112b8beee19ea3fd13a69b46a2d	https://goviva.vn/files/viva-footer.png	D:/New%20folder%20(2)/wine/goviva.vn/files/viva-footer.da.delayed	(from https://goviva.vn/)
11:29:02	159242/159242	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:f5a2200c9445fb23f25abd3e10ea9060	https://goviva.vn/post	D:/New%20folder%20(2)/wine/goviva.vn/post	(from https://goviva.vn/)
11:29:03	2198/2198	---M--	200	added ('OK')	image/gif	date:Fri,%2029%20Oct%202021%2015:08:16%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/t/4/assets/ajax-loader.gif?v=4135686330247201572	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/t/4/assets/ajax-loader2ab5.gif	(from http://cdn.shopify.com/s/files/1/0294/4958/4715/t/4/assets/theme.scss.css?v=3854977279315000930)
11:29:03	264967/264967	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2001:41:35%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Duckhorn-Napa-Valley-Merlot-03.png?v=1593552359	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Duckhorn-Napa-Valley-Merlot-03eff1.png	(from https://goviva.vn/)
11:29:03	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Nov%202021%2004:29:06%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/t/4/assets/owl.video.play.png	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/t/4/assets/owl.video.play.png	(from http://cdn.shopify.com/s/files/1/0294/4958/4715/t/4/assets/owl.carousel.min.css?v=2225835019213653574)
11:29:06	41469/41469	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:0919d56184f0f6f4e57c9fe0c7fba5cc	https://goviva.vn/collections/all.atom	D:/New%20folder%20(2)/wine/goviva.vn/collections/all.atom	(from https://goviva.vn/collections/all)
11:29:07	23126/23126	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2020:34:41%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/t/4/assets/pattern.png?v=1834494584860991228	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/t/4/assets/pattern725b.png	(from http://cdn.shopify.com/s/files/1/0294/4958/4715/t/4/assets/custom.scss.css?v=13857995474361786797)
11:29:08	200542/200542	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:15:52%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Famille-JM-Cazes-Saint-Estephe.png?v=1591886170	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Famille-JM-Cazes-Saint-Estephedd3d.png	(from https://goviva.vn/)
11:29:10	288169/288169	---MCZ	200	added ('OK')	text/html	etag:cacheable:f3bf48ff3527a597549f5694b00f178c	https://goviva.vn/collections/all?page=2	D:/New%20folder%20(2)/wine/goviva.vn/collections/all4658.html	(from https://goviva.vn/collections/all)
11:29:13	811092/811092	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:14:29%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/catena-malbec-01.png?v=1599633643	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/catena-malbec-010e03.png	(from https://goviva.vn/)
11:29:13	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2008%20Nov%202021%2004:29:10%20GMT	https://goviva.vn/a/l/vi/collections/all	D:/New%20folder%20(2)/wine/goviva.vn/a/l/vi/collections/all.e1.delayed	(from https://goviva.vn/collections/all)
11:29:13	159324/159324	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:42e25eb75edfc7fe8f1f0181ef66b6e0	https://goviva.vn/collections/POST	D:/New%20folder%20(2)/wine/goviva.vn/collections/POST	(from https://goviva.vn/collections/all)
11:29:14	290036/290036	---MCZ	200	added ('OK')	text/html	etag:cacheable:608f33faa674277da8179c6f782a4328	https://goviva.vn/collections/all/america	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/america.html	(from https://goviva.vn/collections/all)
11:29:15	284892/284892	---MCZ	200	added ('OK')	text/html	etag:cacheable:c9ec7364b7bbc3d907f55687e7646348	https://goviva.vn/collections/all/argentina	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/argentina.html	(from https://goviva.vn/collections/all)
11:29:16	286110/286110	---MCZ	200	added ('OK')	text/html	etag:cacheable:5b862112d203deb739060c2c9c6034ff	https://goviva.vn/collections/all/australia	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/australia.html	(from https://goviva.vn/collections/all)
11:29:16	189620/189620	---MCZ	200	added ('OK')	text/html	etag:cacheable:d35d6fa5758dc192cbc69383d480f3f4	https://goviva.vn/collections/all/chardonnay	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/chardonnay.html	(from https://goviva.vn/collections/all)
11:29:16	284098/284098	---MCZ	200	added ('OK')	text/html	etag:cacheable:065808ad7185b463857dc5e42df95a64	https://goviva.vn/collections/all/chile	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/chile.html	(from https://goviva.vn/collections/all)
11:29:17	288942/288942	---MCZ	200	added ('OK')	text/html	etag:cacheable:83734ae9492c7cd2eeee90a34e600284	https://goviva.vn/collections/all/france	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/france.html	(from https://goviva.vn/collections/all)
11:29:18	263592/263592	---MCZ	200	added ('OK')	text/html	etag:cacheable:2275ca8fe8a13f9dc86691c77b54fc3a	https://goviva.vn/collections/all/germany	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/germany.html	(from https://goviva.vn/collections/all)
11:29:18	283690/283690	---MCZ	200	added ('OK')	text/html	etag:cacheable:5b3c073d39d6be0351c30dede2537eb0	https://goviva.vn/collections/all/italy	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/italy.html	(from https://goviva.vn/collections/all)
11:29:19	230557/230557	---MCZ	200	added ('OK')	text/html	etag:cacheable:4e1544fcb6afda5b4c5b5cfe22f4976b	https://goviva.vn/collections/all/new-zealand	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/new-zealand.html	(from https://goviva.vn/collections/all)
11:29:20	197304/197304	---MCZ	200	added ('OK')	text/html	etag:cacheable:fd440c9ce04ab38a9f04ef57544896a5	https://goviva.vn/collections/all/portugal	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/portugal.html	(from https://goviva.vn/collections/all)
11:29:21	4205/4205	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Nov%202021%2007:22:34%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/gatonegrored_69x89.png?v=1605078924	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/gatonegrored_69x89e607.png	(from https://goviva.vn/collections/all)
11:29:22	250585/250585	---MCZ	200	added ('OK')	text/html	etag:cacheable:2ba8b879a16b5486efcb7dc4be446038	https://goviva.vn/collections/all/spain	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/spain.html	(from https://goviva.vn/collections/all)
11:29:23	3698/3698	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:42:44%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/output-onlinepngtools-5_69x89.png?v=1634663956	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/output-onlinepngtools-5_69x89f5f7.png	(from https://goviva.vn/collections/all)
11:29:24	5099/5099	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:42:44%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-Old-Vines-Grenache-Shiraz-Mourvedre-2005_69x89.png?v=1591888148	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-Old-Vines-Grenache-Shiraz-Mourvedre-2005_69x890720.png	(from https://goviva.vn/collections/all)
11:29:25	5199/5199	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:42:44%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Zonin-prosecco-cuvee-1821-01_69x89.png?v=1597631203	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Zonin-prosecco-cuvee-1821-01_69x890e16.png	(from https://goviva.vn/collections/all)
11:29:27	49190/49190	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:16:39%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/gatonegrored_195x195@2x.png?v=1605078924	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/gatonegrored_195x195@2xe607.png	(from https://goviva.vn/collections/all)
11:29:28	5007/5007	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:42:44%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/GatoNegro-SauvignonBlanc_69x89.png?v=1605062752	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/GatoNegro-SauvignonBlanc_69x89402a.png	(from https://goviva.vn/collections/all)
11:29:28	38430/38430	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:16:41%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/output-onlinepngtools-5_195x195@2x.png?v=1634663956	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/output-onlinepngtools-5_195x195@2xf5f7.png	(from https://goviva.vn/collections/all)
11:29:30	110/110	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Nov%202021%2004:29:31%20GMT	https://goviva.vn/collections/all/products/1865-master-blend	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/products/1865-master-blend.f8.delayed	(from https://goviva.vn/collections/all)
11:29:33	54348/54348	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:16:43%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Zonin-prosecco-cuvee-1821-01_195x195@2x.png?v=1597631203	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Zonin-prosecco-cuvee-1821-01_195x195@2x0e16.png	(from https://goviva.vn/collections/all)
11:29:33	0/-1	---M--	301	error ('')			https://goviva.vn/collections/all/products/1865-master-blend	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/products/1865-master-blend.f9.delayed	(from https://goviva.vn/collections/all)
11:29:35	140/140	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Nov%202021%2004:29:36%20GMT	https://goviva.vn/collections/all/products/1865-selected-vineyards-cabernet-sauvignon-2017	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/products/1865-selected-vineyards-cabernet-sauvignon-2017.fa.delayed	(from https://goviva.vn/collections/all)
11:29:35	284110/284110	---MCZ	200	added ('OK')	text/html	etag:cacheable:f92dcaec7f52256d5d4f9d6eb85236ab	https://goviva.vn/collections/all/	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/index.html	(from https://goviva.vn/collections/all)
11:29:35	78113/78113	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:16:42%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-Old-Vines-Grenache-Shiraz-Mourvedre-2005_195x195@2x.png?v=1591888148	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-Old-Vines-Grenache-Shiraz-Mourvedre-2005_195x195@2x0720.png	(from https://goviva.vn/collections/all)
11:29:37	62381/62381	---M--	200	added ('OK')	image/png	date:Sun,%2031%20Oct%202021%2009:44:23%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/GatoNegro-SauvignonBlanc_195x195@2x.png?v=1605062752	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/GatoNegro-SauvignonBlanc_195x195@2x402a.png	(from https://goviva.vn/collections/all)
11:29:37	132/132	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Nov%202021%2004:29:38%20GMT	https://goviva.vn/collections/all/products/1865-selected-vineyards-sauvignon-blanc	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/products/1865-selected-vineyards-sauvignon-blanc	(from https://goviva.vn/collections/all)
11:29:38	221677/221677	---MCZ	200	added ('OK')	text/html	etag:cacheable:ea1b09867a09afc75b01a1a2c0d4fe33	https://goviva.vn/products/1865-selected-vineyards-cabernet-sauvignon-2017	D:/New%20folder%20(2)/wine/goviva.vn/products/1865-selected-vineyards-cabernet-sauvignon-2017.html	(from https://goviva.vn/collections/all)
11:29:38	114/114	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Nov%202021%2004:29:40%20GMT	https://goviva.vn/collections/all/products/9lives-vina-san-pedro	D:/New%20folder%20(2)/wine/goviva.vn/collections/all/products/9lives-vina-san-pedro	(from https://goviva.vn/collections/all)
